slug,tour,start,surface,round,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc,score
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,101495,Miguel Tobon,COL,209264,Pietro Fellin,ITA,6-2 6-1
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,126573,Thomas Fancutt,AUS,207202,Karl Poling,USA,6-4 6-3
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,126663,Juan Pablo Ficovich,ARG,200632,Evan Zhu,USA,7-6(8) 4-6 6-2
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,126845,Max Purcell,AUS,127108,Igor Ribeiro Marcondes,BRA,6-4 6-2
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,200748,Andres Andrade,ECU,210399,Edward Winter,AUS,6-4 7-6(5)
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,202326,Ivan Marrero Curbelo,ESP,209080,Blaise Bicknell,JAM,3-6 7-5 6-2
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208063,Paulo Andre Saraiva Dos Santos,BRA,207834,Juan Alejandro Hernandez Serrano,MEX,6-1 6-4
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208143,Garrett Johns,USA,210077,Aidan Kim,USA,6-7(1) 6-3 6-2
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208605,Mario Gonzalez Fernandez,ESP,106283,Mitchell Krueger,USA,7-6(5) 7-5
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208649,Andrew Fenty,USA,208223,Alvaro Guillen Meza,ECU,7-5 6-4
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208844,Keshav Chopra,USA,210744,Kaylan Bigun,USA,2-6 6-3 6-3
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,208854,Aidan Mayo,USA,212733,Matthew Forbes,USA,7-5 7-5
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,210202,Rodrigo Pacheco Mendez,MEX,206703,Paul Jubb,GBR,6-4 6-4
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,211346,Andres Martin,USA,133835,Gijs Brouwer,NED,5-7 7-6(3) 6-0
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,213036,Luis Guto Miguel,BRA,208342,Tyler Zink,USA,6-4 6-2
2026Kingston2Challenger,atp,2026-08-24,Hard,R32,213653,Benjamin Willwerth,USA,210675,John Chin,JAM,6-4 6-4
2026Kingston2Challenger,atp,2026-08-24,Hard,SF,200748,Andres Andrade,ECU,210202,Rodrigo Pacheco Mendez,MEX,6-3 3-6 6-4
2026Kingston2Challenger,atp,2026-08-24,Hard,SF,208854,Aidan Mayo,USA,213036,Luis Guto Miguel,BRA,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,F,207785,George Loffhagen,GBR,200277,Charles Broom,GBR,7-5 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,105430,Radu Albot,MDA,149843,Conor Gannon,IRL,6-4 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,134794,Alexis Gautier,FRA,209403,Faris Zakaryia,EGY,6-7(3) 6-3 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,207793,Alec Deckers,NED,208267,Oscar Weightman,GBR,6-4 7-6(3)
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,208257,Fabrizio Andaloro,ITA,132310,Tiago Cacao,POR,7-5 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,208540,Inaki Montes De La Torre,ESP,210328,Matt Ponchet,FRA,6-1 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,209140,Millen Hurrion,GBR,126971,Marcus Walters,GBR,6-2 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,209914,Andreja Petrovic,NOR,208126,John Echeverria,ESP,4-6 6-3 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,210223,Leonardo Rossi,ITA,200273,Hady Habib,LIB,6-2 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,211394,Patrick Brady,GBR,200366,Olukayode Alafia Damina Ayeni,USA,7-5 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,212280,Giulio Perego,ITA,202345,Arvid Nordquist,SWE,7-6(1) 4-6 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,212839,Oliver Bonding,GBR,126206,Alex Rybakov,USA,5-7 6-4 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q1,213619,Oskari Paldanius,FIN,207407,Peter Makk,HUN,6-4 7-5
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,207793,Alec Deckers,NED,134794,Alexis Gautier,FRA,6-4 7-6(6)
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,208257,Fabrizio Andaloro,ITA,212280,Giulio Perego,ITA,6-3 7-6(4)
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,208540,Inaki Montes De La Torre,ESP,213619,Oskari Paldanius,FIN,4-6 6-4 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,210223,Leonardo Rossi,ITA,105430,Radu Albot,MDA,6-4 2-6 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,211394,Patrick Brady,GBR,209914,Andreja Petrovic,NOR,6-1 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,Q2,212839,Oliver Bonding,GBR,209140,Millen Hurrion,GBR,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,QF,200277,Charles Broom,GBR,209407,Max Basing,GBR,6-4 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,QF,207785,George Loffhagen,GBR,208540,Inaki Montes De La Torre,ESP,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,QF,210472,Oliver Tarvet,GBR,209163,Emile Hudd,GBR,6-2 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,QF,212020,Michele Ribecai,ITA,208902,Johannus Monday,GBR,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,200277,Charles Broom,GBR,211394,Patrick Brady,GBR,6-4 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,207785,George Loffhagen,GBR,129814,Ivan Ivanov,BUL,6-3 6-0
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,208540,Inaki Montes De La Torre,ESP,210221,Jay Dylan Hara Friend,JPN,7-6(8) 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,208902,Johannus Monday,GBR,210747,Lui Maxted,GBR,1-6 6-3 7-6(2)
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,209163,Emile Hudd,GBR,200188,Matteo Martineau,FRA,4-6 6-3 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,209407,Max Basing,GBR,207793,Alec Deckers,NED,7-6(3) 0-6 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,210472,Oliver Tarvet,GBR,212839,Oliver Bonding,GBR,6-4 6-0
2026Roehampton2Challenger,atp,2026-08-24,Hard,R16,212020,Michele Ribecai,ITA,207760,Anton Matusevich,GBR,6-7(3) 6-3 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,129814,Ivan Ivanov,BUL,126106,Ryan Peniston,GBR,6-0 3-6 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,200188,Matteo Martineau,FRA,210504,Billy Blaydes,GBR,6-3 4-6 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,200277,Charles Broom,GBR,210223,Leonardo Rossi,ITA,6-4 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,207760,Anton Matusevich,GBR,144970,Constantin Bittoun Kouzmine,FRA,6-3 3-6 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,207785,George Loffhagen,GBR,202400,Alastair Gray,GBR,6-2 7-6(4)
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,207793,Alec Deckers,NED,206553,Luca Potenza,ITA,7-6(6) 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,208540,Inaki Montes De La Torre,ESP,206589,Gabi Adrian Boitan,ROU,3-6 6-3 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,208902,Johannus Monday,GBR,210721,Iliyan Radulov,BUL,6-7(0) 6-4 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,209163,Emile Hudd,GBR,208257,Fabrizio Andaloro,ITA,6-2 4-6 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,209407,Max Basing,GBR,132052,Christian Langmo,USA,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,210221,Jay Dylan Hara Friend,JPN,126107,Michael Geerts,BEL,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,210472,Oliver Tarvet,GBR,207799,Matheus Pucinelli De Almeida,BRA,6-4 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,210747,Lui Maxted,GBR,209394,Anton Shepp,NZL,6-3 6-3
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,211394,Patrick Brady,GBR,200452,Patrick Zahraj,GER,6-3 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,212020,Michele Ribecai,ITA,213130,Mark Ceban,GBR,6-1 6-2
2026Roehampton2Challenger,atp,2026-08-24,Hard,R32,212839,Oliver Bonding,GBR,126340,Viktor Durasovic,NOR,6-3 6-4
2026Roehampton2Challenger,atp,2026-08-24,Hard,SF,200277,Charles Broom,GBR,210472,Oliver Tarvet,GBR,6-4 5-7 6-1
2026Roehampton2Challenger,atp,2026-08-24,Hard,SF,207785,George Loffhagen,GBR,212020,Michele Ribecai,ITA,6-2 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,F,220465,Katie Volynets,USA,238184,Tereza Valentova,CZE,6-3 7-5
2026WTAPhiladelphia125,wta,2026-08-24,Hard,QF,211814,Julia Grabher,AUT,220680,Fiona Crawley,USA,6-4 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,QF,220465,Katie Volynets,USA,216566,Mananchaya Sawangkaew,THA,6-2 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,QF,221407,Oksana Selekhmeteva,RUS,216016,Xiyu Wang,CHN,W/O
2026WTAPhiladelphia125,wta,2026-08-24,Hard,QF,238184,Tereza Valentova,CZE,220891,Kylie Collins,USA,6-1 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,211814,Julia Grabher,AUT,221909,Ashlyn Krueger,USA,6-4 6-4
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,216016,Xiyu Wang,CHN,222601,Jessica Bouzas Maneiro,ESP,4-6 6-4 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,216566,Mananchaya Sawangkaew,THA,211878,Lizette Cabrera,AUS,6-2 7-6(6)
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,220465,Katie Volynets,USA,266376,Mia Pohankova,SVK,6-1 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,220680,Fiona Crawley,USA,215733,Ekaterina Ovcharenko,RUS,6-4 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,220891,Kylie Collins,USA,220435,Anastasia Zakharova,RUS,6-4 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,221407,Oksana Selekhmeteva,RUS,263981,Capucine Jauffret,USA,4-6 7-6(4) 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R16,238184,Tereza Valentova,CZE,221885,Fangran Tian,CHN,6-3 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,211814,Julia Grabher,AUT,220662,Veronika Erjavec,SLO,7-6(5) 3-6 7-6(3)
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,211878,Lizette Cabrera,AUS,221883,Talia Gibson,AUS,7-5 6-7(5) 6-4
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,215733,Ekaterina Ovcharenko,RUS,259733,Kaitlin Quevedo,ESP,6-1 0-6 7-6(5)
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,216016,Xiyu Wang,CHN,260514,Ena Koike,JPN,6-2 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,216566,Mananchaya Sawangkaew,THA,201585,Sloane Stephens,USA,4-6 6-2 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,220435,Anastasia Zakharova,RUS,215020,Anna Blinkova,RUS,7-6(6) 6-0
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,220465,Katie Volynets,USA,216587,Hong Yi Cody Wong,HKG,6-2 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,220680,Fiona Crawley,USA,215899,Simona Waltert,SUI,7-5 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,220891,Kylie Collins,USA,214271,Jaeda Daniel,USA,6-0 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,221407,Oksana Selekhmeteva,RUS,223194,Taylah Preston,AUS,3-6 6-3 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,221885,Fangran Tian,CHN,252495,Lucciana Perez Alarcon,PER,5-7 6-3 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,221909,Ashlyn Krueger,USA,264151,Anna Frey,USA,6-1 6-4
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,222601,Jessica Bouzas Maneiro,ESP,230870,Ella Seidel,GER,6-4 6-2
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,238184,Tereza Valentova,CZE,220502,Ariana Arseneault,CAN,7-6(6) 6-1
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,263981,Capucine Jauffret,USA,222391,Lois Boisson,FRA,6-1 0-0 RET
2026WTAPhiladelphia125,wta,2026-08-24,Hard,R32,266376,Mia Pohankova,SVK,221242,Mell Elizabeth Reasco Gonzalez,ECU,6-3 6-3
2026WTAPhiladelphia125,wta,2026-08-24,Hard,SF,220465,Katie Volynets,USA,221407,Oksana Selekhmeteva,RUS,6-3 7-6(6)
2026WTAPhiladelphia125,wta,2026-08-24,Hard,SF,238184,Tereza Valentova,CZE,211814,Julia Grabher,AUT,6-3 6-1
2026ComoChallenger,atp,2026-08-31,Clay,F,212063,Matej Dodig,CRO,122669,Juan Pablo Varillas,PER,6-3 7-6(5)
2026ComoChallenger,atp,2026-08-31,Clay,Q1,105613,Norbert Gombos,SVK,212972,Andrea De Marchi,ITA,6-3 7-5
2026ComoChallenger,atp,2026-08-31,Clay,Q1,106362,Laurent Lokoli,FRA,149117,Lorenzo Angelini,ITA,6-2 6-1
2026ComoChallenger,atp,2026-08-31,Clay,Q1,126627,Johan Nikles,SUI,212071,Kasra Rahmani,IRI,6-2 6-4
2026ComoChallenger,atp,2026-08-31,Clay,Q1,133975,Benjamin Hassan,LBN,144937,Nicolas Parizzia,SUI,6-4 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q1,149267,Andrea Colombo,ITA,208189,Gianmarco Ferrari,ITA,7-5 7-6(5)
2026ComoChallenger,atp,2026-08-31,Clay,Q1,200184,Andrey Chepelev,RUS,210684,Niccolo Ciavarella,ITA,6-2 6-2
2026ComoChallenger,atp,2026-08-31,Clay,Q1,208285,Fausto Tabacco,ITA,149145,Matteo Covato,ITA,7-5 3-6 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q1,209164,Lorenzo Rottoli,ITA,208153,Giuseppe La Vela,ITA,7-6(3) 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q1,209167,Olle Wallin,SWE,206749,Niccolo Catini,ITA,4-6 6-0 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q1,209506,Francesco Forti,ITA,126464,Giorgio Ricca,ITA,6-1 6-1
2026ComoChallenger,atp,2026-08-31,Clay,Q1,210119,Andrej Nedic,BIH,213023,Filippo Francesco Garbero,ITA,6-0 6-0
2026ComoChallenger,atp,2026-08-31,Clay,Q1,210425,Svyatoslav Gulin,RUS,200484,Rudolf Molleker,GER,6-3 1-6 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q2,105613,Norbert Gombos,SVK,210425,Svyatoslav Gulin,RUS,7-6(9) 6-3
2026ComoChallenger,atp,2026-08-31,Clay,Q2,126627,Johan Nikles,SUI,209164,Lorenzo Rottoli,ITA,7-5 2-6 7-5
2026ComoChallenger,atp,2026-08-31,Clay,Q2,208285,Fausto Tabacco,ITA,200184,Andrey Chepelev,RUS,3-6 6-3 7-6(9)
2026ComoChallenger,atp,2026-08-31,Clay,Q2,209167,Olle Wallin,SWE,149267,Andrea Colombo,ITA,3-6 6-1 7-6(9)
2026ComoChallenger,atp,2026-08-31,Clay,Q2,209506,Francesco Forti,ITA,133975,Benjamin Hassan,LBN,7-5 6-7(4) 0-0 RET
2026ComoChallenger,atp,2026-08-31,Clay,Q2,210119,Andrej Nedic,BIH,106362,Laurent Lokoli,FRA,6-3 6-3
2026ComoChallenger,atp,2026-08-31,Clay,QF,122669,Juan Pablo Varillas,PER,205734,Thiago Seyboth Wild,BRA,4-6 7-6(4) 4-3 RET
2026ComoChallenger,atp,2026-08-31,Clay,QF,126627,Johan Nikles,SUI,210119,Andrej Nedic,BIH,4-6 6-2 6-1
2026ComoChallenger,atp,2026-08-31,Clay,QF,126652,Jay Clarke,GBR,207213,Duje Ajdukovic,CRO,2-6 6-3 6-2
2026ComoChallenger,atp,2026-08-31,Clay,QF,212063,Matej Dodig,CRO,212268,Max Schoenhaus,GER,2-6 7-6(1) 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R16,122669,Juan Pablo Varillas,PER,206467,Federico Arnaboldi,ITA,6-3 6-1
2026ComoChallenger,atp,2026-08-31,Clay,R16,126627,Johan Nikles,SUI,202262,Filip Cristian Jianu,ROU,6-1 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R16,126652,Jay Clarke,GBR,124079,Pedro Martinez,ESP,7-5 3-6 6-4
2026ComoChallenger,atp,2026-08-31,Clay,R16,205734,Thiago Seyboth Wild,BRA,105613,Norbert Gombos,SVK,6-4 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R16,207213,Duje Ajdukovic,CRO,212305,Juan Cruz Martin Manzano,ITA,7-6(5) 5-7 6-2
2026ComoChallenger,atp,2026-08-31,Clay,R16,210119,Andrej Nedic,BIH,210005,Kilian Feldbausch,SUI,7-6(6) 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R16,212063,Matej Dodig,CRO,148679,Henry Bernet,SUI,6-7(1) 7-6(3) 7-5
2026ComoChallenger,atp,2026-08-31,Clay,R16,212268,Max Schoenhaus,GER,208293,Gonzalo Bueno,PER,6-1 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R32,105613,Norbert Gombos,SVK,207491,Sandro Kopp,AUT,6-3 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R32,122669,Juan Pablo Varillas,PER,211618,Jan Kumstat,CZE,6-4 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R32,124079,Pedro Martinez,ESP,212077,Lorenzo Carboni,ITA,6-1 3-0 RET
2026ComoChallenger,atp,2026-08-31,Clay,R32,126627,Johan Nikles,SUI,209167,Olle Wallin,SWE,6-4 3-6 6-4
2026ComoChallenger,atp,2026-08-31,Clay,R32,126652,Jay Clarke,GBR,209506,Francesco Forti,ITA,6-2 6-4
2026ComoChallenger,atp,2026-08-31,Clay,R32,148679,Henry Bernet,SUI,109303,Stefano Napolitano,ITA,3-0 RET
2026ComoChallenger,atp,2026-08-31,Clay,R32,202262,Filip Cristian Jianu,ROU,202260,Henri Squire,GER,6-4 2-1 RET
2026ComoChallenger,atp,2026-08-31,Clay,R32,205734,Thiago Seyboth Wild,BRA,209322,Martin Krumich,CZE,6-3 6-4
2026ComoChallenger,atp,2026-08-31,Clay,R32,206467,Federico Arnaboldi,ITA,210682,Federico Bondioli,ITA,2-4 RET
2026ComoChallenger,atp,2026-08-31,Clay,R32,207213,Duje Ajdukovic,CRO,134840,Raul Brancaccio,ITA,7-6(1) 6-2
2026ComoChallenger,atp,2026-08-31,Clay,R32,208293,Gonzalo Bueno,PER,206307,Joao Lucas Reis Da Silva,BRA,6-2 7-5
2026ComoChallenger,atp,2026-08-31,Clay,R32,210005,Kilian Feldbausch,SUI,207130,Matias Soto,CHI,6-3 6-2
2026ComoChallenger,atp,2026-08-31,Clay,R32,210119,Andrej Nedic,BIH,208852,Stefanos Sakellaridis,GRE,2-6 6-3 7-6(2)
2026ComoChallenger,atp,2026-08-31,Clay,R32,212063,Matej Dodig,CRO,209890,Mili Poljicak,CRO,6-2 6-3
2026ComoChallenger,atp,2026-08-31,Clay,R32,212268,Max Schoenhaus,GER,208223,Alvaro Guillen Meza,ECU,6-2 6-7(5) 6-1
2026ComoChallenger,atp,2026-08-31,Clay,R32,212305,Juan Cruz Martin Manzano,ITA,208285,Fausto Tabacco,ITA,6-3 3-6 6-0
2026ComoChallenger,atp,2026-08-31,Clay,SF,122669,Juan Pablo Varillas,PER,126652,Jay Clarke,GBR,6-7(4) 7-5 6-1
2026ComoChallenger,atp,2026-08-31,Clay,SF,212063,Matej Dodig,CRO,126627,Johan Nikles,SUI,6-3 6-0
2026ManacorChallenger,atp,2026-08-31,Hard,F,213149,Felix Balshaw,FRA,208540,Inaki Montes De La Torre,ESP,3-6 6-2 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,200277,Charles Broom,GBR,214386,Hongjin Qi,CHN,6-2 6-2
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,200309,Marek Gengel,CZE,207834,Juan Alejandro Hernandez Serrano,MEX,6-7(5) 6-3 2-0 RET
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,206553,Luca Potenza,ITA,109054,Daniel Masur,GER,7-6(4) 7-6(5)
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,206589,Gabi Adrian Boitan,ROU,210747,Lui Maxted,GBR,6-1 6-1
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,207231,Mathys Erhard,FRA,209394,Anton Shepp,NZL,6-1 7-5
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,207799,Matheus Pucinelli De Almeida,BRA,132052,Christian Langmo,USA,6-1 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,209274,Carl Emil Overbeck,DEN,126106,Ryan Peniston,GBR,6-2 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,209849,Sascha Gueymard Wayenburg,FRA,212978,Izan Almazan Valiente,ESP,3-6 6-4 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,210136,Mark Lajal,EST,214385,Motoharu Abe,JPN,6-3 6-2
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,210382,Maximus Jones,THA,202400,Alastair Gray,GBR,6-2 7-5
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,212090,Sergio Callejon Hernando,ESP,126340,Viktor Durasovic,NOR,6-3 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,Q1,213619,Oskari Paldanius,FIN,202326,Ivan Marrero Curbelo,ESP,6-4 2-0 RET
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,206553,Luca Potenza,ITA,209274,Carl Emil Overbeck,DEN,6-3 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,207231,Mathys Erhard,FRA,200277,Charles Broom,GBR,6-2 6-7(5) 6-1
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,207799,Matheus Pucinelli De Almeida,BRA,200309,Marek Gengel,CZE,6-3 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,209849,Sascha Gueymard Wayenburg,FRA,212090,Sergio Callejon Hernando,ESP,6-4 6-1
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,210136,Mark Lajal,EST,206589,Gabi Adrian Boitan,ROU,6-4 6-1
2026ManacorChallenger,atp,2026-08-31,Hard,Q2,210382,Maximus Jones,THA,213619,Oskari Paldanius,FIN,6-3 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,QF,206553,Luca Potenza,ITA,210220,Edas Butvilas,LTU,4-6 7-5 7-6(6)
2026ManacorChallenger,atp,2026-08-31,Hard,QF,208540,Inaki Montes De La Torre,ESP,209957,Jack Pinnington Jones,GBR,3-6 6-3 3-0 RET
2026ManacorChallenger,atp,2026-08-31,Hard,QF,210136,Mark Lajal,EST,211639,Alejo Sanchez Quilez,ESP,6-2 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,QF,213149,Felix Balshaw,FRA,126129,Billy Harris,GBR,3-6 7-6(5) 7-5
2026ManacorChallenger,atp,2026-08-31,Hard,R16,126129,Billy Harris,GBR,210221,Jay Dylan Hara Friend,JPN,7-5 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R16,206553,Luca Potenza,ITA,212082,Joel Schwaerzler,AUT,6-2 6-2
2026ManacorChallenger,atp,2026-08-31,Hard,R16,208540,Inaki Montes De La Torre,ESP,209405,Daniel Rincon,ESP,6-2 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R16,209957,Jack Pinnington Jones,GBR,212020,Michele Ribecai,ITA,6-1 6-0
2026ManacorChallenger,atp,2026-08-31,Hard,R16,210136,Mark Lajal,EST,129814,Ivan Ivanov,BUL,6-3 6-7(4) 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R16,210220,Edas Butvilas,LTU,200329,Remy Bertola,SUI,6-3 6-7(5) 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,R16,211639,Alejo Sanchez Quilez,ESP,209874,Maks Kasnikowski,POL,7-5 7-6(5)
2026ManacorChallenger,atp,2026-08-31,Hard,R16,213149,Felix Balshaw,FRA,124186,Alexandre Muller,FRA,7-5 6-2
2026ManacorChallenger,atp,2026-08-31,Hard,R32,124186,Alexandre Muller,FRA,212949,Ziga Sesko,SLO,6-4 6-2
2026ManacorChallenger,atp,2026-08-31,Hard,R32,126129,Billy Harris,GBR,126409,Hugo Grenier,FRA,6-2 7-6(3)
2026ManacorChallenger,atp,2026-08-31,Hard,R32,129814,Ivan Ivanov,BUL,210382,Maximus Jones,THA,6-0 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R32,200329,Remy Bertola,SUI,208843,Jerome Kym,SUI,4-6 6-3 7-6(3)
2026ManacorChallenger,atp,2026-08-31,Hard,R32,206553,Luca Potenza,ITA,122554,David Jorda Sanchis,ESP,7-5 2-6 7-5
2026ManacorChallenger,atp,2026-08-31,Hard,R32,208540,Inaki Montes De La Torre,ESP,207231,Mathys Erhard,FRA,6-2 3-6 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R32,209405,Daniel Rincon,ESP,206750,Daniil Glinka,EST,7-6(3) 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,R32,209874,Maks Kasnikowski,POL,209284,Elmer Moller,DEN,6-2 4-6 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R32,209957,Jack Pinnington Jones,GBR,121411,Moez Echargui,TUN,2-6 6-4 6-4
2026ManacorChallenger,atp,2026-08-31,Hard,R32,210136,Mark Lajal,EST,149282,Nicolai Budkov Kjaer,NOR,6-3 6-1
2026ManacorChallenger,atp,2026-08-31,Hard,R32,210220,Edas Butvilas,LTU,124116,Sebastian Ofner,AUT,2-6 6-0 3-0 RET
2026ManacorChallenger,atp,2026-08-31,Hard,R32,210221,Jay Dylan Hara Friend,JPN,207799,Matheus Pucinelli De Almeida,BRA,7-6(2) 6-3
2026ManacorChallenger,atp,2026-08-31,Hard,R32,211639,Alejo Sanchez Quilez,ESP,200335,Felipe Meligeni Alves,BRA,7-5 6-4
